project,surface_type,source_path,canonical_doc_path,audience,diataxis_type,owner_status,verification_command,gap_status,reviewer_notes
helm-ai-kernel,schema,schemas/agent_provenance/agent_session.v1.json,protocols/spec/agent-provenance-pack-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Agent session schema is covered by the advisory provenance pack v1 protocol and verifier tests.
helm-ai-kernel,schema,schemas/agent_provenance/agent_turn.v1.json,protocols/spec/agent-provenance-pack-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Agent turn schema is covered by the advisory provenance pack v1 protocol and verifier tests.
helm-ai-kernel,schema,schemas/agent_provenance/tool_invocation.v1.json,protocols/spec/agent-provenance-pack-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Tool invocation schema is covered by the advisory provenance pack v1 protocol and verifier tests.
helm-ai-kernel,schema,schemas/agent_provenance/code_effect.v1.json,protocols/spec/agent-provenance-pack-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Code effect schema is covered by the advisory provenance pack v1 protocol and verifier tests.
helm-ai-kernel,schema,schemas/agent_provenance/agent_provenance_pack.v1.json,protocols/spec/agent-provenance-pack-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Agent provenance pack manifest schema is covered by the advisory provenance pack v1 protocol and verifier tests.
helm-ai-kernel,cli,core/cmd/helm-ai-kernel/scan_cmd.go,docs/reference/agent-risk-scan.md,operator,reference,owned-active,cd core && go test ./cmd/helm-ai-kernel -run TestScanCommand && make docs-truth,covered,Local anonymized AI-agent risk scan CLI emits RiskEnvelope previews evidence pack and explicit upload from source-owned tests.
helm-ai-kernel,library,core/pkg/riskscan,docs/reference/agent-risk-scan.md,operator,reference,owned-active,cd core && go test ./pkg/riskscan ./cmd/helm-ai-kernel && make docs-truth,covered,Risk scan projectors map static local config and workstation receipts into anonymized RiskEnvelope outputs without raw paths commands prompts or secrets.
helm-ai-kernel,library,core/pkg/riskenvelope,docs/reference/agent-risk-scan.md,developer,reference,owned-active,cd core && go test ./pkg/riskenvelope && make docs-truth,covered,RiskEnvelope contract owns local salt pseudonyms canonical content hash validation and schema enum parity.
helm-ai-kernel,schema,protocols/json-schemas/risk-envelope/v1.json,docs/reference/agent-risk-scan.md,developer,reference,owned-active,make verify-boundary && make docs-truth,covered,RiskEnvelope JSON Schema is registered in the schema index and backs helm-ai-kernel scan exports.
helm-ai-kernel,ci-cd,.github/workflows/approval-ceremony.yml,.github/workflows/README.md,operator,how-to,owned-active,make test-approval-ceremony-postgres && make test-effect-reservation-postgres && make verify-effect-close-vectors && make verify-effect-disposition-vectors,covered,Real PostgreSQL ceremony proof runs with a non-superuser non-bypass-RLS runtime role and pins lifecycle concurrency isolation signed disposition and close tamper plus canonical payload evidence; this CI surface is not branch-protection or GA release authority.
helm-ai-kernel,migration,core/pkg/boundary/approvalceremony/migrations/001_approval_ceremony_baseline.sql,docs/operations/approval-grant-consumption.md,operator,reference,owned-active,make docs-coverage && make docs-truth,covered,State-neutral baseline marker preserves contiguous source-owned approval-ceremony migration identifiers while startup has no external migration ledger; internal pre-production and not deployed GA evidence.
helm-ai-kernel,migration,core/pkg/boundary/approvalceremony/migrations/002_effect_reservation_events.sql,docs/operations/effect-reservation.md,operator,reference,owned-active,make test-effect-reservation-postgres && make docs-coverage && make docs-truth,covered,Append-only forced-RLS effect reservation lifecycle orders FENCE and exact-release revocation before connector start; internal pre-production and not deployed GA evidence.
helm-ai-kernel,migration,core/pkg/boundary/approvalceremony/migrations/003_effect_closures.sql,docs/operations/effect-close.md,operator,reference,owned-active,make test-effect-reservation-postgres && make verify-effect-close-vectors && make docs-truth,covered,Forced-RLS append-only closure history atomically binds a verified signed acknowledgement and Kernel receipt to the COMPLETED lifecycle event; internal pre-production and not deployed GA evidence.
helm-ai-kernel,migration,core/pkg/boundary/approvalceremony/migrations/004_effect_dispositions.sql,docs/operations/effect-disposition.md,operator,reference,owned-active,make test-effect-reservation-postgres && make verify-effect-disposition-vectors && make docs-truth,covered,Forced-RLS append-only active-work disposition history pins current FENCE exact reservation and chained Kernel receipt while granting no effect authority; internal pre-production and not deployed GA evidence.
helm-ai-kernel,migration,core/pkg/boundary/generatedspecapprovalceremony/migrations/001_generated_spec_approval_ceremonies.sql,docs/EXECUTION_SECURITY_MODEL.md,operator,reference,owned-active,make test-generated-spec-approval-ceremony-postgres && make docs-coverage && make docs-truth,covered,Forced-RLS GeneratedSpec ceremony storage atomically persists immutable binding challenge raw assertions signed grant and consumption shadows; it does not source binding or authority identities expose transport or public approval project Control Plane state establish workload JWKS or prove runtime deployment.
helm-ai-kernel,execution-boundary,core/pkg/boundary/approvalceremony/postgres_effect_close.go,docs/operations/effect-close.md,operator,reference,owned-active,make test-effect-reservation-postgres && make verify-effect-close-vectors && make docs-truth,covered,Kernel-only close transaction verifies connector and EvidencePack evidence then signs and atomically commits exact terminal proof; it is not exposed by a deployed Data Plane adapter.
helm-ai-kernel,execution-boundary,core/pkg/boundary/approvalceremony/postgres_effect_disposition.go,docs/operations/effect-disposition.md,operator,reference,owned-active,make test-effect-reservation-postgres && make verify-effect-disposition-vectors && make docs-truth,covered,Kernel-only transaction verifies signed Control Plane intent current FENCE exact active reservation and chain order then returns a signed no-authority receipt; the internal Kernel transport is source-owned but the Data Plane adapter and deployment remain unproven.
helm-ai-kernel,execution-boundary,core/cmd/helm-ai-kernel/approval_consumption_routes.go,docs/operations/effect-disposition.md,operator,reference,owned-active,go -C core test ./cmd/helm-ai-kernel && make docs-truth,covered,Workload-authenticated internal record and scoped recovery routes bind JWT subject tenant workspace and audience to the source-owned Kernel disposition service; internal pre-production and not deployed evidence.
helm-ai-kernel,runtime-config,core/cmd/helm-ai-kernel/approval_consumption_runtime.go,docs/operations/effect-disposition.md,operator,how-to,owned-active,go -C core test ./cmd/helm-ai-kernel && make docs-truth,covered,Default-off runtime requires PostgreSQL distinct JWKS scope and pinned Control Plane command plus connector release-authority keyrings before exposing disposition transport.
helm-ai-kernel,execution-boundary,core/pkg/runtimeadapters/mcp/bridge.go,docs/operations/effect-reservation.md,operator,reference,owned-active,(cd core && go test ./pkg/runtimeadapters/mcp ./pkg/connectors/github) && make docs-truth,covered,Opt-in MCP write boundary requires exact signed admission durable reservation connector-owned permit scope and a lifecycle-aware connector; the real GitHub connector integration test observes HTTP only after STARTED while unadapted connectors fail closed.
helm-ai-kernel,surface,examples/governed_local_inference,examples/governed_local_inference/README.md,developer,tutorial,owned-active,make docs-coverage && make docs-truth,covered,Governed local inference for a sealed or air-gapped host: proxy in front of a local model server with ALLOW and DENY plus offline receipt-chain verification.
helm-ai-kernel,infrastructure,deploy/systemd,deploy/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Hardened reference systemd unit for running the governed gateway on a single sealed or air-gapped host.
helm-ai-kernel,reference-pack,reference_packs/adversarial-policy-v1,reference_packs/adversarial-policy-v1/README.md,conformance-engineer,reference,owned-active,make docs-coverage && make docs-truth && python3 reference_packs/adversarial-policy-v1/verify_vectors.py,covered,Adversarial multi-turn policy-adherence vectors verify consistency against the executable policy table only; they do not prove guardian-wired replay or Data Plane enforcement (preview spec layer).
helm-ai-kernel,tooling,tools/skills-cert-profile,docs/governance/skills-certification-profile-v1.md,maintainer,how-to,owned-active,make docs-coverage && make docs-truth && python3 tools/skills-cert-profile/lint_skill.py --help,covered,SKILL.md certification linter validates baseline OpenClaw frontmatter and HELM metadata.helm certification fields; it does not certify skills by itself and wires no registry writes.
helm-ai-kernel,surface,examples/spend-proxy,examples/spend-proxy/README.md,developer,how-to,owned-active,cd core && go test ./pkg/spendproxy ./cmd/helm-ai-kernel -run TestSpendProxy && make docs-coverage && make docs-truth,covered,Reference setup for helm-ai-kernel spend-proxy: governed OpenAI-compatible proxy over the SPEND3 engine with signed BudgetVerdict receipts and durable JSONL receipt persistence (HELM-615).
helm-ai-kernel,configuration,examples/spend-proxy/dogfood.config.json,examples/spend-proxy/README.md,developer,reference,owned-active,cd core && go test ./cmd/helm-ai-kernel -run TestSpendProxyExampleConfigLoads,covered,Snapshot-hashed dogfood price book and paired baseline/substitute envelopes for the HELM-615 capture window; the file sha256 is the price-source hash bound into every quote and receipt.
helm-ai-kernel,configuration,examples/spend-proxy/dogfood.do-gradient.config.json,examples/spend-proxy/README.md,developer,reference,owned-active,cd core && go test ./cmd/helm-ai-kernel -run TestSpendProxyDOGradientExampleConfigLoads,covered,Snapshot-hashed DigitalOcean Gradient serverless-inference price book and paired-replay envelope set for the HELM-618 savings capture window; the file sha256 is the price-source hash bound into every quote and receipt.
helm-ai-kernel,configuration,examples/spend-proxy/paired-replay/go.mod,examples/spend-proxy/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Standalone stdlib-only module for the HELM-618 paired-replay capture runner so the example compiles without pulling kernel dependencies.
